x	y
272960	4809
272961	3785
273984	4808
273985	3784
275008	4807
275009	3783
276032	4806
276033	3782
277056	4805
277057	3781
278080	4804
278081	3780
279104	4803
279105	3779
280128	4802
280129	3778
281152	4801
281153	3777
282176	4800
282177	3776
283200	4799
283201	3775
284224	4798
284225	3774
285248	4797
285249	3773
286272	4796
286273	3772
287296	4795
287297	3771
288320	4794
288321	3770
289344	4793
289345	3769
290368	4792
290369	3768
291392	4791
291393	3767
292416	4790
292417	3766
293440	4789
293441	3765
294464	4788
294465	3764
295488	4787
295489	3763
296512	4786
296513	3762
297536	4785
297537	3761
298560	4784
298561	3760
299584	4783
299585	3759
300608	4782
300609	3758
301632	4781
301633	3757
302656	4780
302657	3756
303680	4779
303681	3755
304704	4778
304705	3754
305728	4777
305729	3753
306752	4776
306753	3752
307776	4775
307777	3751
308800	4774
308801	3750
309824	4773
309825	3749
310848	4772
310849	3748
311872	4771
311873	3747
312896	4770
312897	3746
313920	4769
313921	3745
314944	4768
314945	3744
315968	4767
315969	3743
316992	4766
316993	3742
318016	4765
318017	3741
319040	4764
319041	3740
320064	4763
320065	3739
321088	4762
321089	3738
322112	4761
322113	3737
323136	4760
323137	3736
324160	4759
324161	3735
325184	4758
325185	3734
326208	4757
326209	3733
327232	4756
327233	3732
328256	4755
328257	3731
329280	4754
329281	3730
330304	4753
330305	3729
331328	4752
331329	3728
332352	4751
332353	3727
333376	4750
333377	3726
334400	4749
334401	3725
335424	4748
335425	3724
336448	4747
336449	3723
337472	4746
337473	3722
338496	4745
338497	3721
339520	4744
339521	3720
340544	4743
340545	3719
341568	4742
341569	3718
342592	4741
342593	3717
343616	4740
343617	3716
344640	4739
344641	3715
345664	4738
345665	3714
346688	4737
346689	3713
347712	4736
347713	3712
348736	4735
348737	3711
349760	4734
349761	3710
350784	4733
350785	3709
351808	4732
351809	3708
352832	4731
352833	3707
353856	4730
353857	3706
354880	4729
354881	3705
355904	4728
355905	3704
356928	4727
356929	3703
357952	4726
357953	3702
358976	4725
358977	3701
360000	4724
360001	3700
361024	4723
361025	3699
362048	4722
362049	3698
363072	4721
363073	3697
364096	4720
364097	3696
365120	4719
365121	3695
366144	4718
366145	3694
367168	4717
367169	3693
368192	4716
368193	3692
369216	4715
369217	3691
370240	4714
370241	3690
371264	4713
371265	3689
372288	4712
372289	3688
373312	4711
373313	3687
374336	4710
374337	3686
375360	4709
375361	3685
376384	4708
376385	3684
377408	4707
377409	3683
378432	4706
378433	3682
379456	4705
379457	3681
380480	4704
380481	3680
381504	4703
381505	3679
382528	4702
382529	3678
383552	4701
383553	3677
384576	4700
384577	3676
385600	4699
385601	3675
386624	4698
386625	3674
387648	4697
387649	3673
388672	4696
388673	3672
389696	4695
389697	3671
390720	4694
390721	3670
391744	4693
391745	3669
392768	4692
392769	3668
393792	4691
393793	3667
394816	4690
394817	3666
395840	4689
395841	3665
396864	4688
396865	3664
397888	4687
397889	3663
398912	4686
398913	3662
399936	4685
399937	3661
400960	4684
400961	3660
401984	4683
401985	3659
403008	4682
403009	3658
404032	4681
404033	3657
405056	4680
405057	3656
406080	4679
406081	3655
407104	4678
407105	3654
408128	4677
408129	3653
409152	4676
409153	3652
410176	4675
410177	3651
411200	4674
411201	3650
412224	4673
412225	3649
413248	4672
413249	3648
414272	4671
414273	3647
415296	4670
415297	3646
416320	4669
416321	3645
417344	4668
417345	3644
418368	4667
418369	3643
419392	4666
419393	3642
420416	4665
420417	3641
421440	4664
421441	3640
422464	4663
422465	3639
423488	4662
423489	3638
424512	4661
424513	3637
425536	4660
425537	3636
426560	4659
426561	3635
427584	4658
427585	3634
428608	4657
428609	3633
429632	4656
429633	3632
430656	4655
430657	3631
431680	4654
431681	3630
432704	4653
432705	3629
433728	4652
433729	3628
434752	4651
434753	3627
435776	4650
435777	3626
436800	4649
436801	3625
437824	4648
437825	3624
438848	4647
438849	3623
439872	4646
439873	3622
440896	4645
440897	3621
441920	4644
441921	3620
442944	4643
442945	3619
443968	4642
443969	3618
444992	4641
444993	3617
446016	4640
446017	3616
447040	4639
447041	3615
448064	4638
448065	3614
449088	4637
449089	3613
450112	4636
450113	3612
451136	4635
451137	3611
452160	4634
452161	3610
453184	4633
453185	3609
454208	4632
454209	3608
455232	4631
455233	3607
456256	4630
456257	3606
457280	4629
457281	3605
458304	4628
458305	3604
459328	4627
459329	3603
460352	4626
460353	3602
461376	4625
461377	3601
462400	4624
462401	3600
463424	4623
463425	3599
464448	4622
464449	3598
465472	4621
465473	3597
466496	4620
466497	3596
467520	4619
467521	3595
468544	4618
468545	3594
469568	4617
469569	3593
470592	4616
470593	3592
471616	4615
471617	3591
472640	4614
472641	3590
473664	4613
473665	3589
474688	4612
474689	3588
475712	4611
475713	3587
476224	4098
476225	3586
476736	4097
476737	3585
477248	4096
477249	3584
477760	4095
477761	3583
478272	4094
478273	3582
478784	4093
478785	3581
479296	4092
479297	3580
479808	4091
479809	3579
480320	4090
480321	3578
480832	4089
480833	3577
481344	4088
481345	3576
481856	4087
481857	3575
482368	4086
482369	3574
482880	4085
482881	3573
483392	4084
483393	3572
483904	4083
483905	3571
484416	4082
484417	3570
484928	4081
484929	3569
485440	4080
485441	3568
485952	4079
485953	3567
486464	4078
486465	3566
486976	4077
486977	3565
487488	4076
487489	3564
488000	4075
488001	3563
488512	4074
488513	3562
489024	4073
489025	3561
489536	4072
489537	3560
490048	4071
490049	3559
490560	4070
490561	3558
491072	4069
491073	3557
491584	4068
491585	3556
492096	4067
492097	3555
492608	4066
492609	3554
493120	4065
493121	3553
493632	4064
493633	3552
494144	4063
494145	3551
494656	4062
494657	3550
495168	4061
495169	3549
495680	4060
495681	3548
496192	4059
496193	3547
496704	4058
496705	3546
497216	4057
497217	3545
497728	4056
497729	3544
498240	4055
498241	3543
498752	4054
498753	3542
499264	4053
499265	3541
499776	4052
499777	3540
500288	4051
500289	3539
500800	4050
500801	3538
501312	4049
501313	3537
501824	4048
501825	3536
502336	4047
502337	3535
502848	4046
502849	3534
503360	4045
503361	3533
503872	4044
503873	3532
504384	4043
504385	3531
504896	4042
504897	3530
505408	4041
505409	3529
505920	4040
505921	3528
506432	4039
506433	3527
506944	4038
506945	3526
507456	4037
