x	y
0	4
0	4
1	4
2	6
3	5
4	10
7	7
8	18
15	11
16	34
31	19
32	66
63	35
64	130
127	67
128	258
255	131
256	514
511	259
512	1026
1023	515
1024	2050
2047	1027
2048	4098
4095	2051
4096	8194
8191	4099
8192	16386
16383	8195
16384	32770
32767	16387
32768	65538
65535	32771
65536	131074
131071	65539
131072	262146
262143	131075
262144	524290
524287	262147
524288	1048578
999999	572869
