x	y
340474	3200
341621	4347
341622	3199
342768	4345
342769	3198
343914	4343
343915	3197
345059	4341
345060	3196
346203	4339
346204	3195
347346	4337
347347	3194
348488	4335
348489	3193
349629	4333
349630	3192
350769	4331
350770	3191
351908	4329
351909	3190
353046	4327
353047	3189
354183	4325
354184	3188
355319	4323
355320	3187
356454	4321
356455	3186
357588	4319
357589	3185
358721	4317
358722	3184
359853	4315
359854	3183
360984	4313
360985	3182
362114	4311
362115	3181
363243	4309
363244	3180
364371	4307
364372	3179
365498	4305
365499	3178
366624	4303
366625	3177
367749	4301
367750	3176
368873	4299
368874	3175
369996	4297
369997	3174
371118	4295
371119	3173
372239	4293
372240	3172
373359	4291
373360	3171
374478	4289
374479	3170
375596	4287
375597	3169
376713	4285
376714	3168
377829	4283
377830	3167
378944	4281
378945	3166
380058	4279
380059	3165
381171	4277
381172	3164
382283	4275
382284	3163
383394	4273
383395	3162
384504	4271
384505	3161
385613	4269
385614	3160
386721	4267
386722	3159
387828	4265
387829	3158
388934	4263
388935	3157
390039	4261
390040	3156
391143	4259
391144	3155
392246	4257
392247	3154
393348	4255
393349	3153
394449	4253
394450	3152
395549	4251
395550	3151
396648	4249
396649	3150
397746	4247
397747	3149
398843	4245
398844	3148
399939	4243
399940	3147
401034	4241
401035	3146
402128	4239
402129	3145
403221	4237
403222	3144
404313	4235
404314	3143
405404	4233
405405	3142
406494	4231
406495	3141
407583	4229
407584	3140
408671	4227
408672	3139
409758	4225
409759	3138
410844	4223
410845	3137
411929	4221
411930	3136
413013	4219
413014	3135
414096	4217
414097	3134
415178	4215
415179	3133
416259	4213
416260	3132
417339	4211
417340	3131
418418	4209
418419	3130
419496	4207
419497	3129
420573	4205
420574	3128
421649	4203
421650	3127
422724	4201
422725	3126
423798	4199
423799	3125
424871	4197
424872	3124
425943	4195
425944	3123
427014	4193
427015	3122
428084	4191
428085	3121
429153	4189
429154	3120
430221	4187
430222	3119
431288	4185
431289	3118
432354	4183
432355	3117
433419	4181
433420	3116
434483	4179
434484	3115
435546	4177
435547	3114
436608	4175
436609	3113
437669	4173
437670	3112
438729	4171
438730	3111
439788	4169
439789	3110
440846	4167
440847	3109
441903	4165
441904	3108
442959	4163
442960	3107
444014	4161
444015	3106
445068	4159
445069	3105
446121	4157
446122	3104
447173	4155
447174	3103
448224	4153
448225	3102
449274	4151
449275	3101
450323	4149
450324	3100
451371	4147
451372	3099
452418	4145
452419	3098
453464	4143
453465	3097
454509	4141
454510	3096
455553	4139
455554	3095
456596	4137
456597	3094
457638	4135
457639	3093
458679	4133
458680	3092
459719	4131
459720	3091
460758	4129
460759	3090
461796	4127
461797	3089
462833	4125
462834	3088
463869	4123
463870	3087
464904	4121
464905	3086
465938	4119
465939	3085
466971	4117
466972	3084
468003	4115
468004	3083
469034	4113
469035	3082
470064	4111
470065	3081
471093	4109
471094	3080
472121	4107
472122	3079
473148	4105
473149	3078
474174	4103
474175	3077
475199	4101
475200	3076
476223	4099
476224	3075
477246	4097
477247	3074
478268	4095
478269	3073
479289	4093
479290	3072
480309	4091
480310	3071
481328	4089
481329	3070
482346	4087
482347	3069
483363	4085
483364	3068
484379	4083
484380	3067
485394	4081
485395	3066
486408	4079
486409	3065
487421	4077
487422	3064
488433	4075
488434	3063
489444	4073
489445	3062
490454	4071
490455	3061
491463	4069
491464	3060
492471	4067
492472	3059
493478	4065
493479	3058
494484	4063
494485	3057
495489	4061
495490	3056
496493	4059
496494	3055
497496	4057
497497	3054
498498	4055
498499	3053
499499	4053
499500	3052
500499	4051
500500	3051
501498	4049
501499	3050
502496	4047
502497	3049
503493	4045
503494	3048
504489	4043
504490	3047
505484	4041
505485	3046
506478	4039
506479	3045
507471	4037
507472	3044
508463	4035
508464	3043
509454	4033
509455	3042
510444	4031
510445	3041
511433	4029
511434	3040
512421	4027
512422	3039
513408	4025
513409	3038
514394	4023
514395	3037
515379	4021
515380	3036
516363	4019
516364	3035
517346	4017
517347	3034
518328	4015
518329	3033
519309	4013
519310	3032
520289	4011
520290	3031
521268	4009
521269	3030
522246	4007
522247	3029
523223	4005
523224	3028
524199	4003
524200	3027
525174	4001
525175	3026
526148	3999
526149	3025
527121	3997
527122	3024
528093	3995
528094	3023
529064	3993
529065	3022
530034	3991
530035	3021
531003	3989
531004	3020
531971	3987
531972	3019
532938	3985
532939	3018
533904	3983
533905	3017
534869	3981
534870	3016
535833	3979
535834	3015
536796	3977
536797	3014
537758	3975
537759	3013
538719	3973
538720	3012
539679	3971
539680	3011
540638	3969
540639	3010
541596	3967
541597	3009
542553	3965
542554	3008
543509	3963
543510	3007
544464	3961
544465	3006
545418	3959
545419	3005
546371	3957
546372	3004
547323	3955
547324	3003
548274	3953
548275	3002
549224	3951
549225	3001
550173	3949
550174	3000
551121	3947
551122	2999
552068	3945
552069	2998
553014	3943
553015	2997
553959	3941
553960	2996
554903	3939
554904	2995
555846	3937
555847	2994
556788	3935
556789	2993
557729	3933
557730	2992
558669	3931
558670	2991
559608	3929
559609	2990
560546	3927
560547	2989
561483	3925
561484	2988
562419	3923
562420	2987
563354	3921
563355	2986
564288	3919
564289	2985
565221	3917
565222	2984
566153	3915
566154	2983
567084	3913
567085	2982
568014	3911
568015	2981
568943	3909
568944	2980
569871	3907
569872	2979
570798	3905
570799	2978
571724	3903
571725	2977
572649	3901
572650	2976
573573	3899
573574	2975
574496	3897
574497	2974
575418	3895
575419	2973
576339	3893
576340	2972
577259	3891
577260	2971
578178	3889
578179	2970
579096	3887
579097	2969
580013	3885
580014	2968
580929	3883
580930	2967
581844	3881
581845	2966
582758	3879
582759	2965
583671	3877
583672	2964
584583	3875
584584	2963
585494	3873
585495	2962
586404	3871
586405	2961
587313	3869
587314	2960
588221	3867
588222	2959
589128	3865
589129	2958
590034	3863
590035	2957
590939	3861
590940	2956
591843	3859
591844	2955
592746	3857
592747	2954
593648	3855
593649	2953
594549	3853
594550	2952
595449	3851
595450	2951
596348	3849
596349	2950
597246	3847
597247	2949
598143	3845
598144	2948
599039	3843
599040	2947
599934	3841
599935	2946
600828	3839
600829	2945
601721	3837
601722	2944
602613	3835
602614	2943
603504	3833
603505	2942
604394	3831
604395	2941
605283	3829
605284	2940
606171	3827
606172	2939
607058	3825
607059	2938
607944	3823
607945	2937
608829	3821
608830	2936
609713	3819
609714	2935
610596	3817
610597	2934
611478	3815
611479	2933
612359	3813
612360	2932
613239	3811
613240	2931
614118	3809
614119	2930
614996	3807
614997	2929
615873	3805
615874	2928
616749	3803
616750	2927
617624	3801
617625	2926
618498	3799
618499	2925
619371	3797
619372	2924
620243	3795
620244	2923
621114	3793
621115	2922
621984	3791
621985	2921
622853	3789
622854	2920
623721	3787
623722	2919
624588	3785
624589	2918
625454	3783
625455	2917
626319	3781
626320	2916
627183	3779
627184	2915
628046	3777
628047	2914
628908	3775
628909	2913
629769	3773
629770	2912
630629	3771
630630	2911
631488	3769
631489	2910
632346	3767
632347	2909
633203	3765
633204	2908
634059	3763
634060	2907
634914	3761
634915	2906
635768	3759
635769	2905
636621	3757
636622	2904
637473	3755
637474	2903
638324	3753
638325	2902
639174	3751
639175	2901
640023	3749
640024	2900
640871	3747
640872	2899
641718	3745
641719	2898
642564	3743
642565	2897
643409	3741
643410	2896
644253	3739
644254	2895
645096	3737
645097	2894
645938	3735
645939	2893
646779	3733
646780	2892
647619	3731
647620	2891
648458	3729
648459	2890
649296	3727
649297	2889
650133	3725
650134	2888
650969	3723
650970	2887
651804	3721
651805	2886
652638	3719
652639	2885
653471	3717
653472	2884
654303	3715
654304	2883
655134	3713
655135	2882
655964	3711
655965	2881
656793	3709
656794	2880
657621	3707
657622	2879
658448	3705
658449	2878
659274	3703
659275	2877
660099	3701
660100	2876
660923	3699
660924	2875
661746	3697
661747	2874
662568	3695
662569	2873
663389	3693
663390	2872
664209	3691
664210	2871
665028	3689
665029	2870
665846	3687
665847	2869
666663	3685
666664	2868
667479	3683
667480	2867
668294	3681
668295	2866
669108	3679
669109	2865
669921	3677
669922	2864
670733	3675
670734	2863
671544	3673
671545	2862
672354	3671
672355	2861
673163	3669
673164	2860
673971	3667
673972	2859
674778	3665
674779	2858
675584	3663
675585	2857
676389	3661
676390	2856
677193	3659
677194	2855
677996	3657
677997	2854
678798	3655
678799	2853
679599	3653
679600	2852
680399	3651
680400	2851
681198	3649
681199	2850
681996	3647
681997	2849
682793	3645
682794	2848
683589	3643
683590	2847
684384	3641
684385	2846
685178	3639
685179	2845
685971	3637
685972	2844
686763	3635
686764	2843
687554	3633
687555	2842
688344	3631
688345	2841
689133	3629
689134	2840
689921	3627
689922	2839
690708	3625
690709	2838
691494	3623
691495	2837
692279	3621
692280	2836
693063	3619
693064	2835
693846	3617
693847	2834
694628	3615
694629	2833
695409	3613
695410	2832
696189	3611
696190	2831
696968	3609
696969	2830
697746	3607
697747	2829
698523	3605
698524	2828
699299	3603
699300	2827
700074	3601
700075	2826
700848	3599
700849	2825
701621	3597
701622	2824
702393	3595
702394	2823
703164	3593
703165	2822
703934	3591
703935	2821
704703	3589
704704	2820
705471	3587
705472	2819
706238	3585
706239	2818
707004	3583
707005	2817
707769	3581
707770	2816
708533	3579
708534	2815
709296	3577
709297	2814
710058	3575
710059	2813
710819	3573
710820	2812
711579	3571
711580	2811
712338	3569
712339	2810
713096	3567
713097	2809
713853	3565
713854	2808
714609	3563
714610	2807
715364	3561
715365	2806
716118	3559
716119	2805
716871	3557
716872	2804
717623	3555
717624	2803
718374	3553
718375	2802
719124	3551
719125	2801
719873	3549
719874	2800
720621	3547
720622	2799
721368	3545
721369	2798
722114	3543
722115	2797
722859	3541
722860	2796
723603	3539
723604	2795
724346	3537
724347	2794
725088	3535
725089	2793
725829	3533
725830	2792
726569	3531
726570	2791
727308	3529
727309	2790
728046	3527
728047	2789
728783	3525
728784	2788
729519	3523
729520	2787
730254	3521
730255	2786
730988	3519
730989	2785
731721	3517
731722	2784
732453	3515
732454	2783
733184	3513
733185	2782
733914	3511
733915	2781
734643	3509
734644	2780
735371	3507
735372	2779
736098	3505
736099	2778
736824	3503
736825	2777
737549	3501
737550	2776
738273	3499
738274	2775
738996	3497
738997	2774
739718	3495
739719	2773
740439	3493
740440	2772
741159	3491
741160	2771
741878	3489
741879	2770
742596	3487
742597	2769
743313	3485
743314	2768
744029	3483
744030	2767
744744	3481
744745	2766
745458	3479
745459	2765
746171	3477
746172	2764
746883	3475
746884	2763
747594	3473
747595	2762
748304	3471
748305	2761
749013	3469
749014	2760
749721	3467
749722	2759
750428	3465
750429	2758
751134	3463
751135	2757
751839	3461
751840	2756
752543	3459
752544	2755
753246	3457
753247	2754
753948	3455
753949	2753
754649	3453
754650	2752
755349	3451
755350	2751
756048	3449
756049	2750
756746	3447
756747	2749
757443	3445
757444	2748
758139	3443
758140	2747
758834	3441
758835	2746
759528	3439
759529	2745
760221	3437
760222	2744
760913	3435
760914	2743
761604	3433
761605	2742
762294	3431
762295	2741
762983	3429
762984	2740
763671	3427
763672	2739
764358	3425
764359	2738
765044	3423
765045	2737
765729	3421
765730	2736
766413	3419
766414	2735
767096	3417
767097	2734
767778	3415
767779	2733
768459	3413
768460	2732
769139	3411
769140	2731
769818	3409
769819	2730
770496	3407
770497	2729
771173	3405
771174	2728
771849	3403
771850	2727
772524	3401
772525	2726
773198	3399
773199	2725
773871	3397
773872	2724
774543	3395
774544	2723
775214	3393
775215	2722
775884	3391
775885	2721
776553	3389
776554	2720
777221	3387
777222	2719
777888	3385
777889	2718
778554	3383
778555	2717
779219	3381
779220	2716
779883	3379
779884	2715
780546	3377
780547	2714
781208	3375
781209	2713
781869	3373
781870	2712
782529	3371
782530	2711
783188	3369
783189	2710
783846	3367
783847	2709
784503	3365
784504	2708
785159	3363
785160	2707
785814	3361
785815	2706
786468	3359
786469	2705
787121	3357
787122	2704
787773	3355
787774	2703
788424	3353
788425	2702
789074	3351
789075	2701
789723	3349
789724	2700
790371	3347
790372	2699
791018	3345
791019	2698
791664	3343
791665	2697
792309	3341
792310	2696
792953	3339
792954	2695
793596	3337
793597	2694
794238	3335
794239	2693
794879	3333
794880	2692
795519	3331
795520	2691
796158	3329
796159	2690
796796	3327
796797	2689
797433	3325
797434	2688
798069	3323
798070	2687
798704	3321
798705	2686
799338	3319
799339	2685
799971	3317
799972	2684
800603	3315
800604	2683
801234	3313
801235	2682
801864	3311
801865	2681
802493	3309
802494	2680
803121	3307
803122	2679
803748	3305
803749	2678
804374	3303
804375	2677
804999	3301
805000	2676
805623	3299
805624	2675
806246	3297
806247	2674
806868	3295
806869	2673
807489	3293
807490	2672
808109	3291
808110	2671
808728	3289
808729	2670
809346	3287
809347	2669
809963	3285
809964	2668
810579	3283
810580	2667
811194	3281
811195	2666
811808	3279
811809	2665
812421	3277
812422	2664
813033	3275
813034	2663
813644	3273
813645	2662
814254	3271
814255	2661
814863	3269
814864	2660
815471	3267
815472	2659
816078	3265
816079	2658
816684	3263
816685	2657
817289	3261
817290	2656
817893	3259
817894	2655
818496	3257
818497	2654
819098	3255
819099	2653
819699	3253
819700	2652
820299	3251
820300	2651
820898	3249
820899	2650
821496	3247
821497	2649
822093	3245
822094	2648
822689	3243
822690	2647
823284	3241
823285	2646
823878	3239
823879	2645
824471	3237
824472	2644
825063	3235
825064	2643
825654	3233
825655	2642
826244	3231
826245	2641
826833	3229
826834	2640
827421	3227
827422	2639
828008	3225
828009	2638
828594	3223
828595	2637
829179	3221
829180	2636
829763	3219
829764	2635
830346	3217
830347	2634
830928	3215
830929	2633
831509	3213
831510	2632
832089	3211
832090	2631
832668	3209
832669	2630
833246	3207
833247	2629
833823	3205
833824	2628
834399	3203
834400	2627
834974	3201
834975	2626
835548	3199
835549	2625
836121	3197
836122	2624
836693	3195
836694	2623
837264	3193
837265	2622
837834	3191
837835	2621
838403	3189
838404	2620
838971	3187
838972	2619
839538	3185
839539	2618
840104	3183
840105	2617
840669	3181
840670	2616
841233	3179
