x	y
0	48579
737855	786434
737856	262147
868927	393218
868928	131075
934463	196610
934464	65539
967231	98306
967232	32771
983615	49154
983616	16387
991807	24578
991808	8195
995903	12290
995904	4099
997951	6146
997952	2051
998975	3074
998976	1027
999487	1538
999488	515
999743	770
999744	259
999871	386
999872	131
999935	194
999936	67
999967	98
999968	35
999983	50
999984	19
999991	26
999992	11
999995	14
999996	7
999997	8
999999	2
