x	y
52327	1161
52650	838
52651	1163
52975	839
52976	1165
53301	840
53302	1167
53628	841
53629	1169
53956	842
53957	1171
54285	843
54286	1173
54615	844
54616	1175
54946	845
54947	1177
55278	846
55279	1179
55611	847
55612	1181
55945	848
55946	1183
56280	849
56281	1185
56616	850
56617	1187
56953	851
56954	1189
57291	852
57292	1191
57630	853
57631	1193
57970	854
57971	1195
58311	855
58312	1197
58653	856
58654	1199
58996	857
58997	1201
59340	858
59341	1203
59685	859
59686	1205
60031	860
60032	1207
60378	861
60379	1209
60726	862
60727	1211
61075	863
61076	1213
61425	864
61426	1215
61776	865
61777	1217
62128	866
62129	1219
62481	867
62482	1221
62835	868
62836	1223
63190	869
63191	1225
63546	870
63547	1227
63903	871
63904	1229
64261	872
64262	1231
64620	873
64621	1233
64980	874
64981	1235
65341	875
65342	1237
65703	876
65704	1239
66066	877
66067	1241
66430	878
66431	1243
66795	879
66796	1245
67161	880
67162	1247
67528	881
67529	1249
67896	882
67897	1251
68265	883
68266	1253
68635	884
68636	1255
69006	885
69007	1257
69378	886
69379	1259
69751	887
69752	1261
70125	888
70126	1263
70500	889
70501	1265
70876	890
70877	1267
71253	891
71254	1269
71631	892
71632	1271
72010	893
72011	1273
72390	894
72391	1275
72771	895
72772	1277
73153	896
73154	1279
73536	897
73537	1281
73920	898
73921	1283
74305	899
74306	1285
74691	900
74692	1287
75078	901
75079	1289
75466	902
75467	1291
75855	903
75856	1293
76245	904
76246	1295
76636	905
76637	1297
77028	906
77029	1299
77421	907
77422	1301
77815	908
77816	1303
78210	909
78211	1305
78606	910
78607	1307
79003	911
79004	1309
79401	912
79402	1311
79800	913
79801	1313
80200	914
80201	1315
80601	915
80602	1317
81003	916
81004	1319
81406	917
81407	1321
81810	918
81811	1323
82215	919
82216	1325
82621	920
82622	1327
83028	921
83029	1329
83436	922
83437	1331
83845	923
83846	1333
84255	924
84256	1335
84666	925
84667	1337
85078	926
85079	1339
85491	927
85492	1341
85905	928
85906	1343
86320	929
86321	1345
86736	930
86737	1347
87153	931
87154	1349
87571	932
87572	1351
87990	933
87991	1353
88410	934
88411	1355
88831	935
88832	1357
89253	936
89254	1359
89676	937
89677	1361
90100	938
90101	1363
90525	939
90526	1365
90951	940
90952	1367
91378	941
91379	1369
91806	942
91807	1371
92235	943
92236	1373
92665	944
92666	1375
93096	945
93097	1377
93528	946
93529	1379
93961	947
93962	1381
94395	948
94396	1383
94830	949
94831	1385
95266	950
95267	1387
95703	951
95704	1389
96141	952
96142	1391
96580	953
96581	1393
97020	954
97021	1395
97461	955
97462	1397
97903	956
97904	1399
98346	957
98347	1401
98790	958
98791	1403
99235	959
99236	1405
99681	960
99682	1407
100128	961
100129	1409
100576	962
100577	1411
101025	963
101026	1413
101475	964
101476	1415
101926	965
101927	1417
102378	966
102379	1419
102831	967
102832	1421
103285	968
103286	1423
103740	969
103741	1425
104196	970
104197	1427
104653	971
104654	1429
105111	972
105112	1431
105570	973
105571	1433
106030	974
106031	1435
106491	975
106492	1437
106953	976
106954	1439
107416	977
107417	1441
107880	978
107881	1443
108345	979
108346	1445
108811	980
108812	1447
109278	981
109279	1449
109746	982
109747	1451
110215	983
110216	1453
110685	984
110686	1455
111156	985
111157	1457
111628	986
111629	1459
112101	987
112102	1461
112575	988
112576	1463
113050	989
113051	1465
113526	990
113527	1467
114003	991
114004	1469
114481	992
114482	1471
114960	993
114961	1473
115440	994
115441	1475
115921	995
115922	1477
116403	996
116404	1479
116886	997
116887	1481
117370	998
117371	1483
117855	999
117856	1485
118341	1000
118342	1487
118828	1001
118829	1489
119316	1002
119317	1491
119805	1003
119806	1493
120295	1004
120296	1495
120786	1005
120787	1497
121278	1006
121279	1499
121771	1007
121772	1501
122265	1008
122266	1503
122760	1009
122761	1505
123256	1010
123257	1507
123753	1011
123754	1509
124251	1012
124252	1511
124750	1013
124751	1513
125250	1014
125251	1515
125751	1015
125752	1517
126253	1016
126254	1519
126756	1017
126757	1521
127260	1018
127261	1523
127765	1019
127766	1525
128271	1020
128272	1527
128778	1021
128779	1529
129286	1022
129287	1531
129795	1023
129796	1533
130305	1024
130306	1535
130816	1025
130817	1537
131327	1027
131329	2051
131841	1539
131842	2053
132355	1540
132356	2055
132870	1541
132871	2057
133386	1542
133387	2059
133903	1543
133904	2061
134421	1544
134422	2063
134940	1545
134941	2065
135460	1546
135461	2067
135981	1547
135982	2069
136503	1548
136504	2071
137026	1549
137027	2073
137550	1550
137551	2075
138075	1551
138076	2077
138601	1552
138602	2079
139128	1553
139129	2081
139656	1554
139657	2083
140185	1555
140186	2085
140715	1556
140716	2087
141246	1557
141247	2089
141778	1558
141779	2091
142311	1559
142312	2093
142845	1560
142846	2095
143380	1561
143381	2097
143916	1562
143917	2099
144453	1563
144454	2101
144991	1564
144992	2103
145530	1565
145531	2105
146070	1566
146071	2107
146611	1567
146612	2109
147153	1568
147154	2111
147696	1569
147697	2113
148240	1570
