x	y
0	2
2	5
3	2
4	9
7	2
8	17
15	2
16	33
31	2
32	65
63	2
64	129
127	2
128	257
255	2
256	513
511	2
512	1025
1023	2
1024	2049
2047	2
2048	4097
4095	2
4096	8193
8191	2
8192	16385
16383	2
16384	32769
32767	2
32768	65537
65535	2
65536	131073
131071	2
131072	262145
262143	2
262144	524289
524287	2
524288	1048577
999999	48580
